character_name,tmdb_id,actor_id
Strom,25066,61153
Stack,25066,54423
Martin Moorehouse,25066,55270
Eli,25066,56183
Richard,25066,141825
Dr. Cushing,25066,43976
Ball,25066,93538
Clarence,25066,131118
Tattooed Man,25066,101850
Bulldog,25066,1424350
Walter,25066,23681
Cell orderly #1,25066,99090
Cell orderly #2,25066,1113754
Snoop,25066,54498
Reporter #2,25066,1403421
Reporter #3,25066,143161
Top cop,25066,57777
Prison guard,25066,33501
Nurse Roland,25066,139941
Gangster #2,25066,154094
Extra Devil Dancer,25066,1850356
Extra Devil Dancer,25066,1850357
Tom Eliot,46797,5293
Vivienne Haigh-Wood,46797,8436
Rose Haigh-Wood,46797,18998
Maurice Haigh-Wood,46797,49965
Harwent,46797,123209
Louise Purdon,46797,47742
Bishop of Oxford,46797,88894
Sir Frederick Lamb,46797,184881
W.I. Janes,46797,24598
Ottoline Morrell,46797,1252726
Woman,46797,10731
Second Man,46797,1214091
Dr. Cyriax,46797,1266585
Dr. Reginald Miller,46797,16358
Dr. Alan Chaffee,12122,20006
Jill McGowan,12122,57166
Frank McGowan,12122,60650
Melanie Roberts,12122,18706
"Sarah, George's Wife",12122,169077
Ben Blum,12122,6916
Callie Blum,12122,61149
Barbara Chaffee,12122,1006368
Mara Chaffee,12122,78229
Robert,12122,186614
Carlton,12122,54564
"Beverly Barish, aka Beverly Burns",11381,37995
Michelle Brock,11381,63681
Paul Burns (uncredited),11381,2879
Frank Rittenhauer,11381,17646
Ted Reilly,11381,7471
Ron Gilmore,11381,165369
Serybryakov,32636,57351
Maman,32636,8792
Nanny,32636,109471
Mrs. Chao,32636,195399
Michael Chambers,36141,8212
Rachel,36141,15675
David Chambers,36141,27858
Ed Dutton,36141,15900
Nurse,36141,10409
Guard Casey,36141,213799
Ember Doorman,36141,564
Mrs. Chambers,36141,80253
Guard Tom,36141,1813363
Guard George,36141,1813364
Hinkle's Assistant,36141,1813365
Mantrap Guard,36141,1813366
Michael's Partner,36141,1813367
Turret Operator,36141,1813368
Ember Waitress,36141,975230
Ember Bartender,36141,1681008
Susan's Friend,36141,1813370
VIP Room Flunky,36141,1813371
Man Delivering Money,36141,60677
Justice of the Peace,36141,1220738
BonaFide Delivery Person,36141,1152042
TV Delivery Man,36141,1813372
TV Delivery Man,36141,1812881
Satellite Dish Installer,36141,60875
TV Sports Reporter,36141,1813373
Detective,36141,1387226
Detective's Partner,36141,1332567
Mr. Rodman,36141,141762
Embers V.I.P. (uncredited),36141,1813375
Bar Patron (uncredited),36141,35566
Angry Bar Patron (uncredited),36141,587235
Smoking Guy at Concert (uncredited),36141,1199564
Ember Clubgoer (uncredited),36141,1813378
Guy at Concert (uncredited),36141,1591072
Pvt. Hoover Brache,95963,62842
Sgt. Barkley,95963,3977
Pfc. Joe Brooks,95963,95797
Cpl. Pippins,95963,182136
Shirley Evans,95963,84208
Bonnie Grape,1587,17768
Amy Grape,1587,17769
Bobby McBurney,1587,1064
Ministre,1587,1375991
Dave,1587,1375994
Doug Carver,1587,215830
l'employée de la boulangerie,1587,79008
la grand-mère de Becky,1587,172680
la secrétaire de la Police,1587,1376009
le Député,1587,1376012
Mr. Lamson,1587,1376033
Mrs. Lamson,1587,1376035
Sheriff Jerry Farrel,1587,111002
Todd Carver,1587,1376047
un garçon,1587,1089548
un garçon,1587,1376059
une serveuse,1587,2857
Dr. Darrel Lindenmeyer,9271,57093
Elizabeth Deane,9271,7071
Woman with Video Camera,9271,154644
Christine Barnes,9271,1585201
Media Zone Singer,9271,10826
Karin Carter,9271,53862
Elsie,2064,5826
Midge Callaghan,2064,21202
Mary Callaghan,2064,18315
Celeste's Friend,2064,59407
Celeste,2064,1631215
Stu Simmons,19855,109
Elvadine,19855,85278
Billy Lipnicki,19855,1527160
Arliss Lipnicki,19855,1527161
Leo Lipnicki,19855,1527162
Lester Lucket,19855,1527163
Ebb,19855,155
Ula Lipnicki,19855,1527164
Amber,19855,1527165
Chet,19855,1527166
Marsh,19855,1527167
Willard,19855,1527168
Soldier,19855,1381096
Dodge,19855,96228
Mrs. Higgins,19855,1134774
Jade Li,60855,25540
Dad Li,60855,158567
Mom Li,60855,158522
Ah Hong,60855,86766
Pearl Li,60855,231844
Mark,60855,540
Muriel Heslop / Mariel Heslop-Van Arckle,236,3051
Rhonda Epinstalk,236,3052
Tania Degano,236,3053
Cheryl,236,3054
Janine,236,3057
Nicole,236,3059
Betty Heslop,236,3060
Perry Heslop,236,3062
Joanie Heslop,236,3066
Deidre Chambers,236,3067
Brice Nobes,236,3068
Coach Ken Blundell,236,3070
David Van Arckle,236,3072
Kristy Thomas,48287,70852
Stacey McGill,48287,131934
Dawn Schafer,48287,40978
Jessi Ramsey,48287,112037
Rosie Wilder,48287,130104
Elizabeth Thomas Brewer,48287,69054
Becca Ramsey,48287,31031
Patrick Thomas,48287,44990
Luca,48287,114034
Lily,48287,1780225
Lt. Lois Einhorn,3049,586
Melissa Robinson,3049,14405
Himself,3049,1223629
Riddle,3049,31005
Roger Podacter,3049,31006
Roc,3049,98579
Sgt. Aguado,3049,31007
Sexy Woman,3049,928
Mr. Shickadance,3049,1173
Gruff Man,3049,5177
Toothless Giant,3049,214541
Redneck #1,3049,135571
Mascot,3049,30029
Ralph/Bernadette Bassenger,2759,28641
Adam Whitely/Felicia Jollygoodfellow,2759,529
Marion,2759,1230360
Shirley,2759,1530258
Stuart Sutcliffe,12635,10822
John Lennon,12635,10985
Astrid Kirchherr,12635,6726
Paul McCartney,12635,73180
George Harrison,12635,73181
Pete Best,12635,31385
Ringo Starr,12635,73182
Klaus Voormann,12635,1876
Cynthia Powell,12635,49971
Arthur Ballard,12635,1219988
Bert Kaempfert,12635,659
Tony Sheridan,12635,334293
Mrs Harrison,12635,1196508
Lord Woodbine,12635,1567503
Doctor,12635,1243686
Singer,12635,1735332
Model,12635,1019020
Sailor,12635,119793
Bruno,12635,158674
Groupie,12635,1643887
Pimp,12635,95095
Mimi,10497,8925
Mr. Singh,10497,78951
Steward,10497,1402273
Amrita Singh,10497,1402272
Bridge Player,10497,1402274
Bridge Player,10497,1402275
Dado,10497,1402276
Partygoer,10497,1402277
Bandleader,10497,1402284
Amigo de Oscar,10497,1114995
Olive Neal,11382,7906
Sid Loomis,11382,7420
Cathy Ryan,9331,10427
President Bennett,9331,15417
Captain Ramirez,9331,4589
Judge Moore,9331,40393
FBI Director Emile Jacobs,9331,75201
Satellite Analyst,9331,11769
Petey,9331,19974
Clint Von Hooser,10731,11085
Doreen,10731,1984
Ricky Sway,10731,268179
Emergency Room Nurse,10731,1158447
Sid,10464,1211
Clinton,34152,112038
Joseph,34152,112039
Nate,34152,112040
Jessica,34152,112041
Neighbour,34152,112042
Cornell,34152,1234850
Eric Draven,9495,57700
Sarah,9495,57701
Myca,9495,39126
Shelly Webster,9495,42649
Skank,9495,37207
Grange,9495,19384
Torres,9495,73132
Roscoe,9495,545576
Al Stump,29973,4040
Pearl Slaghoople,888,3635
Mr. Slate,888,9175
Hoagie,888,13591
Joe Rockhead,888,13592
Gobo The Grizzled Man,888,13593
Triple X / Green Goose,888,35219
Bobo,888,51957
Tanya Slag,888,145257
Young Forrest Gump,13,37821
Young Jenny Curran,13,204997
Forrest Gump Jr.,13,9640
Young Elvis Presley,13,37822
College Football Coach,13,37823
Principal,13,36221
Louise,13,1215432
Boy with cross,13,1019727
Jenny's Father,13,37832
High School Football Coach,13,29934
Recruiter,13,14526
Newscaster,13,6310
Earl,13,154697
Bubba's Mother,13,37831
Bubba's Great Grandmother,13,37830
Jenny's date,13,975108
Local Anchor #1,13,129725
President Kennedy (voice),13,37824
Barracks Recruit,13,1088274
Club patron,13,114326
Club patron,13,170051
Club patron,13,95140
Helicopter gunman,13,1446990
Cleveland,13,1401994
Tex,13,1235787
Army Hospital Male Nurse,13,163441
Wounded soldier,13,92658
President Johnson (voice),13,37827
Isabel,13,1313819
Abbie Hoffman,13,1409948
Wesley,13,148122
Hollywood Boulevard Girlfriend,13,406976
Dick Cavett,13,10565
Carla,13,1405338
Discharge Officer,13,1465241
Elderly Southern Woman,13,37828
Waitress in cafe,13,1327149
Taxi Driver,13,37829
Aging Hippie,13,176329
Wild eyed man,13,169643
Crony,13,196855
Football Player (uncredited),13,98873
Cheerleader (uncredited),13,13204
Football Coach (uncredited),13,84901
Barracks Recruit (uncredited),13,1392671
Football Fan (uncredited),13,42961
Football Player (uncredited),13,1150593
Black Panther (uncredited),13,567126
Nicholas Katzenbach (uncredited),13,173277
Matthew,712,10727
David,712,10728
Father Gerald,712,10730
Angus,712,10736
Laura,712,117557
Vicar,712,1075073
Laura's Mother,712,151439
Laura's Father,712,189281
Frightful Folk Duo,712,141354
Bernard the Groom - Wedding Two,712,26717
Naughty Nicki - Wedding Two,712,1220019
Shop Assistant - Wedding Two,712,70961
Lord Hibbott - Wedding Two,712,135180
Vicar - Wedding Three,712,1229281
Miss Piggy - Wedding Two,712,210169
Mlik Williams,16295,4987
Kristen Connor,16295,56128
Taryn,16295,6161
Deja,16295,77897
Scott Moss,16295,6614
Dreads,16295,6485
Lisette Linares,48992,141610
Li'l Chino Linares,48992,1381482
Pee Wee Linares,48992,1381484
Alexis,48992,58647
Magdalena Soto,48992,92774
Rosaria Linares,48992,13299
"Matt, Chronicle Editor",10879,1162
Kim,10879,53924
Rick Medwick,10879,1270
Wilson Chess,10879,76470
Kenny Bacon,10879,7675
Mrs. Virgina Hervey,10879,86633
Lindy,10879,4496
Andy,10879,33054
Muriel Lang,10660,4810
Jack Gross,10660,5950
Walter Zakuto,10660,7503
Timothy,10660,103374
Walter,10660,1893988
Julio,10660,101026
Bowling Team Member #2,10660,1765274
Muriel's Customer,10660,1218258
Bankruptcy Judge,10660,130724
Paint Throwing Fur-Activist,10660,25933
Mayor,10660,90340
Mr. Muktananda,10660,171352
Sun,10660,93737
Mr. Patel,10660,106461
Yankee Stadium Announcer,10660,1217273
Water's Edge Maitre D',10660,1701137
Plaza Desk Clerk,10660,171673
Plaza Bellhop,10660,1765318
Bo's Wife,10660,1197476
Muriel's Neighbour,10660,939586
Television Reporter,10660,1227851
Television Reporter,10660,146168
Television Reporter,10660,1237534
Television Reporter,10660,31514
Television Reporter,10660,1392749
Television Reporter,10660,1155324
Television Reporter,10660,1668864
Mowgli,10714,58319
Captain William Boone,10714,2130
Katherine 'Kitty' Brydon,10714,17286
Herself,41647,10139
Herself,41647,2896
Himself,41647,10141
Himself,41647,1144713
Himself,41647,226963
Himself,41647,1050751
Himself,41647,10142
Adult Simba (voice),8587,4756
Young Nala (voice),8587,56043
Rafiki (voice),8587,8294
"Sarabi, Simba's Mother (voice)",8587,58074
Adult Simba (singing voice),8587,181782
Young Simba (singing voice),8587,84115
Adult Nala (singing voice),8587,1008838
Young Nala (singing voice),8587,1321891
"Sarafina, Nala's Mother (voice)",8587,723462
Additional Voices (voice) (uncredited),8587,949895
Additional Voices (voice) (uncredited),8587,96310
Additional Voices (voice) (uncredited),8587,952996
Additional Voices (voice) (uncredited),8587,173776
Additional Voices (voice) (uncredited),8587,61969
Additional Voices (voice) (uncredited),8587,954335
Young Simba - in 'Morning Report' (singing voice) (uncredited),8587,200845
Fighting Hyena (voice) (uncredited),8587,16060
Dean,1689,6591
Lama Norbu,1689,11394
Jesse Conrad,1689,540487
Raju,1689,357312
Gita,1689,582125
Kenpo Tenzin,1689,379723
Abbot,1689,379722
Lama Dorje,1689,582126
Champa,1689,261320
Herself / Nancy Thompson,11596,5141
Freddy Krueger / Himself,11596,5139
Himself,11596,5140
Chase Porter,11596,166594
Julie,11596,12547
Freddy's Hand Double,11596,161731
Charles 'Chuck' Wilson,11596,35521
Terrance 'Terry' Feinstein,11596,42708
Herself,11596,35581
Script Supervisor,11596,553772
Limo Driver,11596,553773
TV Studio P.A.,11596,154883
Himself,11596,92568
Herself,11596,13668
Himself,11596,13663
Kim at New Line,11596,553775
Highway Patrolman,11596,172525
Highway Patrolwoman,11596,188198
Coroner,11596,204152
Minister,11596,168289
Himself (as Nick Corri),11596,13657
Herself,11596,63914
Graveyard Worker,11596,154905
Patrice Englund,11596,553776
Newscaster,11596,553777
Counter Nurse,11596,553778
ICU Nurse,11596,553779
ICU Nurse,11596,182556
ICU Nurse,11596,553780
Junior Nurse with Needle,11596,553781
Senior Nurse with Needle,11596,427
Security Officer,11596,553782
Nurse Abbott,11596,553783
Nurse in Hospital Room with Heather (uncredited),11596,162747
Hospital Intern (uncredited),11596,234423
Christina 'Tina' Grey (archive footage) (uncredited),11596,13656
Dr. Christine Heffner,11596,1212018
Tina Carlyle,854,6941
Mrs. Peenman,854,42168
Irv,854,53400
Burt,854,53401
Charlie Schumaker,854,53402
Niko,854,53403
Doyle,854,1219157
Sweet Eddy,854,111078
Marshal Zane Cooper,9359,16896
Commodore Duvall,9359,5563
Room Clerk,9359,6463
"Matthew Wicker / Eugene, Banker",9359,18071
The Archduke,9359,39782
Old Gambler on Riverboat,9359,6462
Sweet-Faced Gambler,9359,109577
Poker Player,9359,95082
Mary Margret,9359,78518
Stage Driver,9359,106611
Bank Robber,9359,233499
Bank Robber,9359,3034
Bank Robber,9359,233500
Stable Boy,9359,233501
Stable Boy,9359,233502
Unshaven Man,9359,194654
Unshaven Man,9359,139999
Unshaven Man,9359,139993
"Mrs. D., Bathhouse Maid",9359,7200
Music Box Girl,9359,115889
Music Box Girl,9359,170214
Crooked Dealer,9359,219262
Dealer,9359,99725
Bank Employee,9359,114745
Telegraph Operator,9359,225499
Albert Bierstadt,9359,12235
Man with Concealed Guns,9359,111270
Woman with Concealed Guns,9359,180671
Waitress,9359,233503
Spectator,9359,181455
Spectator,9359,233504
Riverboat Poker Player,9359,98102
Riverboat Poker Player,9359,106337
Riverboat Poker Player,9359,50967
Riverboat Poker Player,9359,44686
Riverboat Poker Player,9359,17355
Riverboat Poker Player,9359,102569
Riverboat Poker Player,9359,30621
Riverboat Poker Player,9359,38129
Riverboat Poker Player,9359,16028
Riverboat Poker Player,9359,80746
Bank Robber (uncredited),9359,2047
Margret Mary (uncredited),9359,20011
Spectator (uncredited),9359,21986
Bartender,9359,113506
Unshaven Man,9359,1219264
Poker Player,9359,159013
Robert Benchley,23333,55152
Robert Sherwood,23333,11151
George S. Kaufman,23333,76526
Mary Kennedy Taylor,23333,69122
Franklin P. Adams,23333,90039
Neysa McMein,23333,41670
Mary Brandon Sherwood,23333,80989
Joanie Gerard,23333,150204
Alvan Barach,23333,155626
Elmer Rice,23333,15277
Cab Driver (1922),23333,52333
F. Scott Fitzgerald,23333,82771
Picnic Guest (uncredited),23333,87255
Jane Spencer,36593,12949
Ed Hocken,36593,12950
Nordberg,36593,12951
Rocco,36593,10430
Muriel,36593,7210
Tanya,36593,115654
Dr. Roberts,36593,24293
Carjacker,36593,11915
Corridor Guard,36593,95061
Pia Zadora,36593,21992
Papshmir,36593,13422
Defense Attorney,36593,1319670
Ann B. Davis,36593,125110
Vanna White,36593,97752
'Weird Al' Yankovic,36593,71041
Mary Lou Retton,36593,1224933
Teleprompter Guy,36593,12987
Dominatrix,36593,80116
Florence Henderson,36593,75343
Mourner,36593,64445
Mariel Hemingway,36593,10447
Raquel Welch,36593,21462
Oscar Guest in Birdcage Skirt,36593,1190129
Henry Hackett,12280,2232
Michael McDougal,12280,1811
Susan,12280,11514
Graham Keighley,12280,4765
Deanne White,12280,50877
Charlane McGregor,2788,12967
Wes McGregor,2788,28101
Tami,2788,9137
Helen Anne Pierce,2788,28102
Rick,2788,28103
Damien,2788,28104
Troy Groupie,2788,28105
Suzanne Brown,10427,6684
Deputy Russ Bowman,10427,2550
Truck Driver,10427,20309
Jim,10427,65253
Mr. Johnson,10427,1641242
Howard,10427,1641243
Old Man,10427,1641244
Kurt,10427,177645
Cashier,10427,1641245
Receptionist,10427,1641247
Doctor,10427,1641248
Richie Rich,11011,11510
Lawrence Van Dough,11011,14101
Tony,11011,952664
Omar,11011,218589
Pee Wee,11011,974420
Young Richie,11011,28042
Gloria Pazinski,11011,2266
Simon Singer,49803,6408
Patrick Singer,49803,9880
Cynthia,49803,4726
Alfred Singer,49803,2692
Izzy Singer,49803,1328
Mrs. Silverman,49803,1381761
Willa,8987,56490
Frank,8987,131725
Gail's Mother,8987,1219410
Gail's Father,8987,1020281
Ortiz,1637,33712
Mrs. Kamino,1637,157048
Ray,1637,1192358
Bus Passenger #1,1637,1872781
Bus Passenger #2,1637,1734769
Bus Passenger #3,1637,1872782
Robin,1637,1872784
Young Executive,1637,161897
CEO,1637,91427
Female Executive,1637,104059
S.W.A.T. Driver,1637,204749
S.W.A.T. Cop,1637,271738
Baby Carriage Woman #1,1637,1872804
Baby Carriage Woman #2,1637,1392883
Commissioner,1637,42308
Workman,1637,97446
News Anchor #1,1637,110122
News Anchor #2,1637,1213044
News Cameraman,1637,1228624
Reporter #1,1637,83782
Reporter #2,1637,149545
Reporter #3,1637,1872805
Cop,1637,90339
Bartender,1637,53931
Mrs. McMahon,1637,1872814
Additional Bus Passenger #1,1637,153941
Additional Bus Passenger #2,1637,1872788
Additional Bus Passenger #3,1637,173177
Additional Bus Passenger #4,1637,1872794
Additional Bus Passenger #5,1637,1872797
Additional Bus Passenger #6,1637,167069
Additional Bus Passenger #8,1637,1378721
Elevator Passenger #1,1637,1872803
Elevator Passenger #2,1637,1223848
Elevator Passenger #3,1637,173194
Elevator Passenger #4,1637,1872821
Elevator Passenger #5,1637,1872823
Elevator Passenger #6,1637,1397393
Elevator Passenger #7,1637,1385665
Elevator Passenger #8,1637,1872824
Elevator Passenger #9,1637,1872825
Annette,15128,7673
Chuck,15128,6008
Melissa Walker,8831,29091
Senator Aaron McComb,8831,21399
Ricky,8831,61543
Atwood,8831,116047
Spota,8831,42317
Shotgun,8831,230136
Reyes,8831,69614
Rollerblades,8831,173310
Cole,8831,946657
Lansing,8831,99856
Helen Tasker,36955,8944
Spencer Trilby,36955,10017
Jamal Khaled,36955,116907
Amy,10449,15100
Casey Green,10449,52404
Walter,10449,35370
Madras Tie Guy,10449,32593
Janet,10449,62547
Shannon,10449,1744941
Malcolm,10449,154228
Earl,10449,101708
Guy in the Back,10449,1744943
Jess - 4 Yrs. Old,10449,1744944
Bartender,10449,152986
De-tox Nurse,10449,1178622
Vu,10449,1744945
Al-anon Leader,10449,77015
Woman at Al-Anon,10449,4975
Joanna,10449,115315
AA Woman,10449,1441226
Patient #1,10449,1389288
AA Man #1,10449,5144
AA Man #2,10449,52859
AA Man #3,10449,122593
AA Woman #2,10449,1744951
AA Woman #3,10449,1739514
AA Woman #4,10449,1744953
AA Woman #5,10449,1744954
Barfly,10449,204068
Friend,10449,1614272
AA Person,10449,1744963
Older Man in Bar,10449,1744967
Patient #3,10449,932287
Angry Guy,10449,161877
Barfly,10449,1511525
Mary,10395,20300
Dr. Vijay Alezais,10395,11851
Detective Wade,10395,28004
George,10395,1986
Party Guest,10395,19
Cop,10395,14409
Ike Clanton,12160,20495
Sheriff Johnny Behan,12160,19728
Bessie Earp,12160,10080
John Clum,12160,1218048
Curly Bill Brocius,12160,36041
Young Wyatt,12160,31362
Virginia Earp,12160,52462
Danny,12160,16331
Les Goodwin,40480,22111
Julie Ames,40480,14226
Lily Byrne,52038,18345
Adele Rice,52038,47615
Christy Ward,52038,1282
Wendy Pfister,29444,368
Morrow Streeter,29444,28410
Janet Streeter,29444,59789
Scott Spab,29444,94974
Joe Dice,29444,22133
Al,29444,2219
Mendoza,26352,36218
Wayman,26352,95188
Luis,26352,48136
Captain Nunez,26352,18914
Bernard,26352,87332
Mendoza's Girl,26352,88526
Chun Yung Fat,26352,95190
Chad,26352,95191
Hank,26352,95192
Skinhead Speaker,26352,95193
Mr. Gold,26352,95195
Hooker,26352,95196
The John,26352,95197
Lisa,26352,24966
Cop #1,26352,92384
Cop #2,26352,95198
Cop #3,26352,95199
Chad's Agent,26352,95201
Mailman at Post Office,26352,95202
Maitre'd,26352,95203
Waitress,26352,95204
Customer #1,26352,95205
Customer #2,26352,95206
Female Lovemaker,26352,95207
Male Lovemaker,26352,95208
Heavy,26352,95209
Body Builder,26352,95210
Man in Bath,26352,95211
Young Police Officer,26352,95212
Hotel Thug,26352,95213
Exotic Dancer,26352,42250
Denise,26352,95214
Waiter (Pool Days),39953,1332274
Kissing Couple (Pool Days),39953,1332275
Weightlifter (Pool Days),39953,1332276
Shower Guy (Pool Days),39953,670394
Nadia (The Disco Years),39953,1332277
Mr. Reese (The Disco Years),39953,27770
Steamroom Guy (Pool Days),39953,1332278
Dad (Pool Days),39953,1262788
Steamroom Guy (Pool Days),39953,1332279
Weightlifter (Pool Days),39953,1332280
Russell Williams,39953,1332281
"Matt Wesson (""The Disco Years"")",39953,1332282
"Tom Peters (""The Disco Years"")",39953,159720
Chabert,41580,16927
Derville,41580,28255
Graf Ferraud,41580,18177
Desroches,41580,24465
Chamblin,41580,24903
Mathilde,41580,37920
Varla,315,4592
Rosie,315,4593
Billie,315,4594
Linda,315,4595
The Old Man,315,4596
Kirk,315,4597
The Vegetable,315,4598
Tommy,315,4599
Narrator,315,4679
Gas Station Attendant,315,4685
Gloria,22067,80622
Ron,22067,98298
Sandy,22067,138037
Pa Thumb,18242,138939
Ma Thumb,18242,138940
Man,18242,53332
General M. Bison,11667,27888
