department,job,tmdb_id,crew_id
Production,Location Manager,63,1477266
Crew,Craft Service,63,1546219
Crew,Craft Service,63,1546220
Crew,Legal Services,63,1546221
Crew,Security,63,1546232
Crew,Unit Publicist,63,91941
Crew,Craft Service,63,1535108
Production,Production Coordinator,63,1546233
Production,Production Accountant,63,1546234
Art,Location Scout,63,1424186
Costume & Make-Up,Key Hair Stylist,63,1131063
Art,Production Illustrator,63,132566
Art,Construction Foreman,63,132628
Crew,Scenic Artist,63,1378753
Crew,Driver,63,1548587
Art,Set Dresser,63,1733006
Art,Title Designer,63,1733007
Editing,Negative Cutter,63,1733011
Lighting,Chief Lighting Technician,63,1373728
Art,Assistant Property Master,63,135935
Camera,Dolly Grip,63,58185
Costume & Make-Up,Wardrobe Supervisor,63,1733008
Crew,Animal Coordinator,63,1733009
Crew,Pyrotechnician,63,1567973
Production,Assistant Production Manager,63,1430558
Production,Casting Assistant,63,1733012
Production,Local Casting,63,1733013
Sound,ADR Editor,63,1733014
Sound,Apprentice Sound Editor,63,1733015
Sound,Assistant Sound Editor,63,59983
Sound,Foley Editor,63,1421647
Sound,Musician,63,1733019
Camera,Key Grip,63,1611487
Directing,Second Assistant Director,63,1215659
Directing,Director,78802,2352
Writing,Screenplay,78802,2358
Production,Producer,78802,1841487
Production,Producer,78802,1841488
Camera,Director of Photography,78802,2596
Editing,Editor,78802,40151
Production,Casting,78802,2121
Art,Production Design,78802,1120591
Art,Art Direction,78802,1770509
Art,Set Decoration,78802,28163
Costume & Make-Up,Costume Design,78802,8428
Costume & Make-Up,Key Makeup Artist,78802,12614
Costume & Make-Up,Key Hair Stylist,78802,1441238
Art,Construction Coordinator,78802,1665669
Art,Property Master,78802,1335043
Sound,Sound Designer,78802,1536975
Visual Effects,Special Effects Supervisor,78802,1535322
Visual Effects,Visual Effects Supervisor,78802,80370
Camera,Still Photographer,78802,1391699
Camera,Camera Operator,78802,1194062
Camera,Camera Operator,78802,970003
Costume & Make-Up,Costume Supervisor,78802,23816
Directing,Script Supervisor,78802,1704110
Camera,Director of Photography,9598,1313
Writing,Screenplay,9598,20629
Production,Producer,9598,11651
Editing,Editor,9598,11650
Writing,Novel,9598,46299
Sound,Original Music Composer,9598,58065
Editing,Editor,9598,58066
Writing,Screenplay,9598,58137
Production,Producer,9598,58140
Costume & Make-Up,Costume Design,47018,4034
Costume & Make-Up,Hairstylist,47018,5333
Sound,Music,47018,10759
Writing,Screenplay,47018,12952
Art,Production Design,47018,17793
Editing,Editor,47018,68804
Camera,Director of Photography,47018,23464
Art,Art Direction,47018,37301
Production,Producer,47018,39812
Sound,Sound Re-Recording Mixer,47018,570124
Sound,Sound Re-Recording Mixer,47018,589952
Production,Producer,47018,1083635
Writing,Novel,47018,1338011
Sound,Foley,47018,1393866
Lighting,Gaffer,47018,1398131
Camera,Steadicam Operator,47018,1402096
Directing,Script Supervisor,47018,1406986
Costume & Make-Up,Hairstylist,47018,1415951
Crew,Choreographer,47018,1570213
Sound,ADR & Dubbing,47018,1602683
Art,Assistant Art Director,47018,1725267
Costume & Make-Up,Assistant Costume Designer,47018,1725268
Costume & Make-Up,Seamstress,47018,1725269
Camera,Camera Operator,47018,1725270
Camera,Still Photographer,47018,1725271
Camera,Still Photographer,47018,1725272
Sound,Sound Editor,47018,1725273
Editing,First Assistant Editor,47018,1725274
Costume & Make-Up,Hairstylist,47018,1725275
Camera,Director of Photography,687,151
Writing,Screenplay,687,504
Crew,Thanks,687,1204
Production,Executive Producer,687,2236
Production,Executive Producer,687,2238
Production,Producer,687,3264
Crew,Thanks,687,3284
Crew,Thanks,687,6574
Production,Producer,687,4446
Editing,Dialogue Editor,687,4849
Art,Art Direction,687,10576
Costume & Make-Up,Costume Design,687,5332
Production,Casting,687,5669
Writing,Screenplay,687,10298
Sound,Original Music Composer,687,10364
Art,Production Design,687,10365
Editing,Editor,687,11625
Crew,Dialect Coach,687,13050
Crew,Thanks,687,15308
Sound,Sound Mixer,687,17992
Sound,Boom Operator,687,17993
Sound,Supervising Sound Editor,687,17994
Sound,Sound Editor,687,17995
Crew,Thanks,687,10917
Directing,Assistant Director,687,30601
Crew,Thanks,687,46590
Directing,Assistant Director,687,52991
Crew,Thanks,687,39624
Crew,Thanks,687,73772
Costume & Make-Up,Set Dressing Artist,687,91061
Writing,Storyboard,687,91069
Crew,Thanks,687,94313
Crew,Thanks,687,126929
Art,Assistant Art Director,687,548849
Crew,Post Production Assistant,687,938427
Editing,Editor,687,957760
Sound,Foley,687,1039164
Costume & Make-Up,Assistant Costume Designer,687,1171522
Crew,Thanks,687,1276530
Production,Associate Producer,687,1287559
Costume & Make-Up,Makeup Designer,687,1320551
Crew,Carpenter,687,1393372
Directing,Script Supervisor,687,1393455
Art,Construction Coordinator,687,1399957
Lighting,Gaffer,687,1401997
Costume & Make-Up,Makeup Artist,687,1412081
Camera,Still Photographer,687,1412113
Sound,Dolby Consultant,687,1434615
Production,Associate Producer,687,1441122
Costume & Make-Up,Key Hair Stylist,687,1445469
Lighting,Rigging Gaffer,687,1464521
Production,Location Manager,687,1472378
Lighting,Electrician,687,1530326
Sound,Music Editor,687,1532409
Costume & Make-Up,Hairstylist,687,1535440
Lighting,Electrician,687,1537431
Sound,Orchestrator,687,1551815
Camera,First Assistant Camera,687,1573081
Camera,Key Grip,687,1573082
Crew,Post Production Supervisor,687,1667091
Camera,Grip,687,1667289
Editing,Color Timer,687,1680639
Production,Production Coordinator,687,1711218
Camera,Camera Operator,687,1771830
Art,Art Department Coordinator,687,1773951
Art,Construction Foreman,687,1773953
Art,Leadman,687,1773954
Art,Painter,687,1773955
Crew,Additional Music,687,1773956
Crew,Chef,687,1773957
Crew,Craft Service,687,1773958
Crew,Driver,687,1773959
Crew,Mixing Engineer,687,1773960
Crew,Production Intern,687,1773961
Art,Property Master,687,1773962
Crew,Scenic Artist,687,1773963
Crew,Security,687,1773964
Crew,Set Medic,687,1773965
Crew,Set Production Assistant,687,1773966
Sound,Sound Recordist,687,1773967
Crew,Telecine Colorist,687,1773968
Crew,Transportation Coordinator,687,1773969
Editing,First Assistant Editor,687,1774044
Lighting,Best Boy Electric,687,1774046
Lighting,Rigging Grip,687,1774047
Production,Production Accountant,687,1774049
Production,Production Supervisor,687,1774052
Sound,Assistant Sound Editor,687,1774053
Costume & Make-Up,Set Dressing Production Assistant,687,1774060
Production,Finance,687,1774061
Production,Casting,139405,2952
Sound,Music,139405,2289
Art,Production Design,139405,56697
Directing,Director,139405,77867
Costume & Make-Up,Costume Design,139405,91050
Editing,Editor,139405,1173111
Directing,Script Supervisor,139405,1395701
Writing,Writer,139405,1439903
Camera,Director of Photography,139405,1439907
Art,Set Decoration,139405,1467083
Directing,Director,33689,17167
Writing,Writer,33689,147476
Directing,Director,9603,57434
Production,Producer,9603,2997
Camera,Director of Photography,9603,9341
Editing,Editor,9603,57426
Production,Producer,9603,1460574
Art,Production Design,9603,38411
Sound,Original Music Composer,9603,25143
Costume & Make-Up,Costume Design,9603,42909
Sound,Music Supervisor,9603,6940
Production,Casting,9603,51557
Directing,Director,34615,16730
Writing,Writer,34615,3558
Writing,Novel,34615,123828
Writing,Writer,34615,3774
Directing,Director,31174,33315
Writing,Theatre Play,31174,6210
Writing,Writer,31174,1327
Sound,Original Music Composer,11443,531
Camera,Director of Photography,11443,5271
Directing,Director,11443,11447
Directing,Director,11443,11448
Editing,Editor,11443,11455
Writing,Screenplay,11443,69448
Production,Executive Producer,11443,69449
Directing,Director,35196,52405
Writing,Writer,35196,227501
Writing,Writer,35196,114886
Production,Producer,35196,150352
Production,Producer,35196,141474
Costume & Make-Up,Costume Design,35196,11386
Directing,Director,9312,4014
Editing,Editor,9312,3961
Sound,Original Music Composer,9312,9204
Camera,Director of Photography,9312,26714
Production,Executive Producer,9312,10809
Production,Producer,9312,43518
Writing,Screenplay,9312,57256
Writing,Screenplay,9312,57257
Writing,Screenplay,9312,57258
Production,Producer,9312,57259
Production,Producer,9312,57260
Production,Executive Producer,9312,34652
Directing,Script Supervisor,9312,1158477
Directing,Director,577,5216
Writing,Author,577,7794
Writing,Screenplay,577,7795
Production,Producer,577,7627
Production,Executive Producer,577,2553
Production,Producer,577,7797
Production,Producer,577,7798
Sound,Original Music Composer,577,531
Camera,Director of Photography,577,6389
Editing,Editor,577,6390
Production,Casting,577,7800
Art,Production Design,577,6628
Art,Set Decoration,577,7802
Costume & Make-Up,Costume Design,577,6392
Production,Casting,577,1530
Production,Executive Producer,577,10570
Directing,Director,11861,3047
Production,Producer,11861,28714
Writing,Screenplay,11861,59670
Editing,Editor,11861,3050
Sound,Original Music Composer,11861,153
Camera,Director of Photography,11861,492
Writing,Novel,11861,1788045
Production,Producer,11861,90559
Production,Co-Producer,11861,8703
Production,Executive Producer,11861,2212
Production,Executive Producer,11861,67390
Production,Executive Producer,11861,8701
Production,Casting,11861,3191
Production,Casting,11861,5914
Art,Production Design,11861,5059
Art,Art Direction,11861,4953
Art,Set Decoration,11861,8867
Costume & Make-Up,Costume Design,11861,19310
Production,Casting,807,4023
Sound,Original Music Composer,807,117
Costume & Make-Up,Costume Design,807,605
Art,Set Decoration,807,4197
Art,Production Design,807,944
Editing,Additional Editing,807,2122
Camera,Director of Photography,807,2240
Production,Casting,807,3192
Editing,Editor,807,6581
Production,Co-Executive Producer,807,4768
Production,Casting Assistant,807,5290
Production,Casting,807,5328
Crew,Thanks,807,6955
Directing,Director,807,7467
Crew,Sound Design Assistant,807,7537
Crew,Thanks,807,7475
Sound,Sound Designer,807,7763
Production,Executive Producer,807,11420
Production,Executive Producer,807,11815
Production,Producer,807,10764
Writing,Screenplay,807,12047
Production,Producer,807,12048
Production,Executive Producer,807,12050
Art,Art Direction,807,12051
Visual Effects,Special Effects Supervisor,807,14046
Art,Set Designer,807,12639
Production,Executive In Charge Of Post Production,807,12775
Sound,Music Editor,807,15315
Crew,Special Effects Coordinator,807,14660
Art,Assistant Art Director,807,10820
Camera,Additional Photography,807,16563
Production,Casting Associate,807,27039
Production,Associate Producer,807,18782
Editing,Dialogue Editor,807,19747
Camera,Camera Operator,807,37925
Production,Co-Executive Producer,807,65753
Production,Co-Producer,807,57076
Production,Co-Producer,807,69895
Art,Leadman,807,79783
Crew,Post Production Supervisor,807,91056
Production,Executive In Charge Of Production,807,91057
Crew,Post Production Supervisor,807,91133
Production,Unit Production Manager,807,112526
Crew,Makeup Effects,807,101608
Production,Line Producer,807,950637
Sound,Supervising Sound Editor,807,957581
Costume & Make-Up,Makeup Artist,807,957990
Art,Construction Foreman,807,1025337
Costume & Make-Up,Set Costumer,807,1313815
Costume & Make-Up,Makeup Department Head,807,1325234
Art,Set Designer,807,1325650
Costume & Make-Up,Costume Supervisor,807,1325655
Crew,Transportation Coordinator,807,1377235
Crew,Transportation Captain,807,1378207
Sound,Boom Operator,807,1378229
Costume & Make-Up,Set Costumer,807,1392142
Camera,Steadicam Operator,807,1398970
Sound,Sound Re-Recording Mixer,807,1399996
Sound,Sound Re-Recording Mixer,807,1399997
Art,Set Designer,807,1400364
Production,Production Coordinator,807,1401354
Costume & Make-Up,Hair Designer,807,1404878
Camera,Camera Operator,807,1406124
Camera,Still Photographer,807,1411293
Camera,Steadicam Operator,807,1412204
Crew,Stunt Coordinator,807,1442535
Costume & Make-Up,Makeup Artist,807,1458993
Production,Casting Assistant,807,1522742
Art,Art Department Coordinator,807,1537103
Editing,Color Timer,807,1542917
Sound,Music Editor,807,1544639
Sound,Production Sound Mixer,807,1546115
Sound,Orchestrator,807,1549263
Crew,Sound Recordist,807,1551320
Production,Unit Production Manager,807,1558238
Production,Location Manager,807,1558240
Camera,First Assistant Camera,807,1558241
Visual Effects,Visual Effects Supervisor,807,1558242
Editing,First Assistant Editor,807,1558250
Editing,Dialogue Editor,807,1558253
Sound,Sound Effects Editor,807,1558254
Sound,Sound Effects Editor,807,1558255
Sound,Sound Re-Recording Mixer,807,1558256
Crew,Sound Recordist,807,1558257
Sound,Orchestrator,807,1558258
Production,Co-Producer,807,1558267
Lighting,Rigging Grip,807,1588279
Crew,Driver,807,1595467
Editing,Color Timer,807,1598650
Crew,Sound Recordist,807,1629423
Writing,Screenplay,10530,6340
Sound,Original Music Composer,10530,15813
Editing,Editor,10530,15815
Writing,Screenplay,10530,37078
Crew,Supervising Animator,10530,15774
Directing,Director,10530,65530
Directing,Director,10530,65531
Writing,Screenplay,10530,65532
Production,Producer,10530,65533
Camera,Director of Photography,10530,65534
Visual Effects,Animation,10530,1113194
Visual Effects,Visual Effects,10530,1397792
Visual Effects,Animation,10530,1447301
Visual Effects,Animation,10530,1447368
Visual Effects,Animation,10530,1447370
Visual Effects,Animation Supervisor,10530,1447376
Visual Effects,Animation,10530,1447380
Directing,Layout,10530,1447483
Visual Effects,Animation Manager,10530,1447547
Visual Effects,Color Designer,10530,1447573
Visual Effects,Visual Effects,10530,1447576
Directing,Layout,10530,1447587
Visual Effects,Animation,10530,1448084
Visual Effects,Visual Effects,10530,1451677
Visual Effects,Animation Manager,10530,1452488
Visual Effects,Visual Effects,10530,1452489
Visual Effects,Visual Effects,10530,1453513
Visual Effects,Animation,10530,1455541
Visual Effects,Animation,10530,1457930
Visual Effects,Visual Effects,10530,1459611
Directing,Director,8391,55439
Production,Producer,8391,55660
Production,Executive Producer,8391,20182
Sound,Original Music Composer,8391,39827
Camera,Director of Photography,8391,55661
Editing,Editor,8391,35332
Production,Casting,8391,7800
Directing,Director,629,9032
Production,Producer,629,9034
Production,Executive Producer,629,4584
Production,Executive Producer,629,9036
Production,Executive Producer,629,9037
Production,Executive Producer,629,9038
Camera,Director of Photography,629,9040
Editing,Editor,629,9039
Production,Casting,629,6410
Art,Production Design,629,9041
Art,Art Direction,629,8221
Art,Set Decoration,629,9042
Costume & Make-Up,Costume Design,629,9043
Production,Production Supervisor,629,9044
Production,Co-Producer,629,9035
Writing,Writer,629,9033
Camera,Steadicam Operator,629,1017376
Sound,Sound Mixer,629,1511737
Sound,Boom Operator,629,1732486
Camera,First Assistant Camera,629,1568646
Camera,Additional Photography,629,38579
Camera,Steadicam Operator,629,1357066
Directing,Script Supervisor,629,1431027
Crew,Property Master,629,1341776
Writing,Storyboard,629,111893
Crew,Makeup Effects,629,98542
Lighting,Gaffer,629,1406261
Crew,Stunt Coordinator,629,80298
Sound,Music Editor,629,1732503
Directing,Script Supervisor,629,1402170
Art,Art Department Coordinator,629,1732490
Costume & Make-Up,Costume Supervisor,629,1732491
Costume & Make-Up,Set Costumer,629,1732492
Costume & Make-Up,Makeup Department Head,629,143893
Costume & Make-Up,Key Hair Stylist,629,1433996
Production,Location Manager,629,1732494
Production,Location Manager,629,1732495
Crew,Special Effects Coordinator,629,14100
Crew,Transportation Coordinator,629,1397737
Crew,Transportation Captain,629,1552019
Crew,Transportation Captain,629,1732496
Crew,Transportation Co-Captain,629,1552008
Crew,Craft Service,629,1732498
Crew,Unit Publicist,629,1529600
Camera,Still Photographer,629,1534236
Camera,Still Photographer,629,1732499
Camera,Still Photographer,629,1415109
Production,Casting Associate,629,19156
Production,Casting Associate,629,1527280
Crew,Post Production Supervisor,629,1531492
Editing,Assistant Editor,629,1049330
Sound,Supervising Sound Editor,629,113075
Editing,Dialogue Editor,629,1732501
